0;0;0;0;0;0;0;0;0;0;1.649782155;0;0;0;1.560500492;3.606685989;4.306763877;3.542661987
0;0;0;0;0;0;0;0;0;0;1.553088274;0;0;0;3.132590629;3.982190318;3.572445035;2.993061987
0;0;0;0;0;0;0;0;0;0;1.891488274;0;0;0;1.567790629;2.875790318;3.656445035;3.413043941
0;0;0;0;0;0;0;0;0;0;1.872288274;0;0;0;1.572590629;3.458438154;3.610845035;3.005061987
0;0;0;0;0;0;0;0;0;0;1.611382155;0;0;0;1.894100492;3.720590318;3.284445035;3.307443941
0;0;0;0;0;0;0;0;0;0;1.277782155;0;0;0;1.903700492;2.928590318;2.996445035;2.940243941
0;0;0;0;0;0;0;0;0;0;1.943276035;0;0;0;1.817300492;2.856590318;2.955604456;2.947407848
0;0;0;0;0;0;0;0;0;0;1.323382155;0;0;0;1.548500492;2.848838154;3.260404456;2.935461987
0;0;0;0;0;0;0;0;0;0;1.632288274;0;0;0;1.795700492;2.878190318;3.546045035;3.307461987
0;0;0;0;0;0;0;0;0;0;1.572288274;0;0;0;1.526900492;3.422438154;3.217245035;2.899461987
0;0;0;0;0;0;0;0;0;0;1.617888274;0;0;0;1.795700492;3.115238154;2.948445035;3.233043941
0;0;0;0;0;0;0;0;0;0;2.148288274;0;0;0;2.102900492;3.134438154;3.505245035;3.259461987
0;0;0;0;0;0;0;0;0;0;2.429088274;0;0;0;2.371700492;3.686990318;4.191645035;3.797061987
0;0;0;0;0;0;0;0;0;0;2.127382155;0;0;0;3.019700492;3.413390318;3.543645035;3.501843941
0;0;0;0;0;0;0;0;0;0;1.925088274;0;0;0;1.531880766;2.822990318;2.955604456;2.899461987
0;0;0;0;0;0;0;0;0;0;1.642582155;0;0;0;1.810100492;3.194438154;3.296404456;2.925843941
0;0;0;0;0;0;0;0;0;0;1.291488274;0;0;0;1.891790629;3.182990318;2.929245035;2.942625895
0;0;0;0;0;0;0;0;0;0;1.257888274;0;0;0;1.538990629;2.851790318;3.884445035;3.187461987
0;0;0;0;0;0;0;0;0;0;6.951382155;0;0;0;10.29410049;19.06563815;19.1891233;19.71386199
0;0;0;0;0;0;0;0;0;0;1.289782155;0;0;0;1.526900492;2.841638154;2.936445035;2.945043941
0;0;0;0;0;0;0;0;0;0;1.272288274;0;0;0;1.898990629;2.822990318;3.649163877;2.945061987
0;0;0;0;0;0;0;0;0;0;1.556876035;0;0;0;1.863080766;2.907181659;2.996363877;3.554661987
0;0;0;0;0;0;0;0;0;0;1.863063796;0;0;0;1.829570903;3.445885989;3.257923298;2.918661987
0;0;0;0;0;0;0;0;0;0;1.593888274;0;0;0;1.539080766;3.219181659;2.962763877;3.295425895
0;0;0;0;0;0;0;0;0;0;1.595276035;0;0;0;1.88726104;3.15807733;2.936404456;3.201861987
0;0;0;0;0;0;0;0;0;0;1.316182155;0;0;0;1.507700492;3.168038154;2.962763877;2.913825895
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.504202741;6.586195882;0;0
0;0;0;0;0;0;0;0;0;0;0.577077611;0;0;0;0.957092878;0;0;0
0;0;0;0;0;0;0;0;0;0;1.974253132;0;0;0;2.848653425;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;2.3712;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1.5888;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1.286081642;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1.026457618;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1.362457618;0;0;0;0.916094922;0;0;0
0;0;0;0;0;0;0;0;0;0;11.90805762;0;0;0;11.32729492;0;0;0
0;0;0;0;0;0;0;0;0;0;7.687469857;0;0;0;10.41769492;3.595855013;0;0
0;0;0;0;0;0;0;0;0;0;1.510387129;0;0;0;1.115099051;0;0;0
0;0;0;0;0;0;0;0;0;0;1.93929325;0;0;0;1.547189192;0;1.116516951;1.421343971
0;0;0;0;0;0;0;0;0;0;1.008787133;0;0;0;0.971279332;0;0.912557536;1.361362023
0;0;0;0;0;0;0;0;0;0;0.874387135;0;0;0;1.278389197;1.486744261;0.823716962;0.744580074
0;0;0;0;0;0;0;0;0;0;1.045045319;0;0;0;1.364066612;1.379925177;0.579732096;0.246172675
0;0;0;0;0;0;0;0;0;0;0.781739216;0;0;0;0.927086361;0.673029542;0;0.409354676
0;0;0;0;0;0;0;0;0;0;1.703339229;0;0;0;4.027976518;1.670877407;3.284572763;3.039772763
0;0;0;0;0;0;0;0;0;0;4.016939242;0;0;0;3.927086399;3.674877433;3.944532219;2.763754753
0;0;0;0;0;0;0;0;0;0;2.855299744;0;0;0;2.400308794;1.670958862;4.248617589;4.618217589
0;0;0;0;0;0;0;0;0;0;1.342605884;0;0;0;0.998798963;0.973663239;0.751777074;0.821417653
0;0;0;0;0;0;0;0;0;0;0.687405903;0;0;0;1.101998991;0.351511117;0.550177129;0.408617708
0;0;0;0;0;0;0;0;0;0;0.934605919;0;0;0;0.881289153;0.917358989;0.819017757;0.684581665
0;0;0;0;0;0;0;0;0;0;1.41394014;0;0;0;1.256298979;0.544290688;0.664057137;0.592057137
0;0;0;0;0;0;0;0;0;0;0.872552384;0;0;0;2.009898987;1.014138535;0.301535415;0.767239106
0;0;0;0;0;0;0;0;0;0;0.762152389;0;0;0;1.385628584;0.817890711;0.752857168;1.273657168
0;0;0;0;0;0;0;0;0;0;1.292234035;0;0;0;1.301808864;0.866442885;1.383976022;0.23205718
0;0;0;0;0;0;0;0;0;0;1.184446862;0;0;0;0.810988652;0.759930813;0.877977304;1.276377304
0;0;0;0;0;0;0;0;0;0;1.000659101;0;0;0;1.152149199;0.887130812;0.616336724;1.393923164
0;0;0;0;0;0;0;0;0;0;1.430952981;0;0;0;1.823968925;1.335378647;1.213977302;1.389123164
0;0;0;0;0;0;0;0;0;0;2.284659101;0;0;0;1.818988651;2.009778647;1.588336723;1.30514121
0;0;0;0;0;0;0;0;0;0;5.476499697;0;0;0;3.580667903;4.12964969;5.118895228;3.210935807
0;0;0;0;0;0;0;0;0;0;2.860499697;0;0;0;3.508848176;2.02004969;4.957973489;3.72691776
0;0;0;0;0;0;0;0;0;0;2.701405816;0;0;0;3.878358039;4.919249688;3.971735805;4.497335805
0;0;0;0;0;0;0;0;0;0;8.851593577;0;0;0;13.3174679;18.19660185;20.93725465;20.48371776
0;0;0;0;0;0;0;0;0;0;1.380432686;0;0;0;1.354411233;1.157734847;1.382237684;1.243073676
0;0;0;0;0;0;0;0;0;0;7.067363283;0;0;0;9.180630959;17.47163918;18.06215653;17.43590977
0;0;0;0;0;0;0;0;0;0;0.316163283;0;0;0;0.590760548;0.865678353;0.374075369;0.938345861
0;0;0;0;0;0;0;0;0;0;0.725551044;0;0;0;1.497960548;0.876191341;0.959715948;0.410273676
0;0;0;0;0;0;0;0;0;0;0.618881642;0;0;0;0.749160548;1.475830517;0.942997105;0.736673676
0;0;0;0;0;0;0;0;0;0;2.756644925;0;0;0;2.167470411;2.330782682;1.525913053;0.79185563
0;0;0;0;0;0;0;0;0;0;4.661028655;0;0;0;4.999233698;6.340291553;5.953426106;5.860366891
0;0;0;0;0;0;0;0;0;0;5.205453132;0;0;0;4.961013972;5.175187222;4.664626106;6.083548843
0;0;0;0;0;0;0;0;0;0;2.078253133;0;0;0;2.023323836;2.668291553;3.383026106;1.816276659
0;0;0;0;0;0;0;0;0;0;1.492334774;0;0;0;2.975763288;1.141339387;1.518104369;2.711494706
0;0;0;0;0;0;0;0;0;0;0.585828655;0;0;0;0.276033699;0.283795881;1.004504369;0.352312752
0;0;0;0;0;0;0;0;0;0;0.652334774;0;0;0;0.333453425;0.627739387;1.011744948;0.697912752
0;0;0;0;0;0;0;0;0;0;0.569347013;0;0;0;0.417813973;0.312595881;0.452504369;0.760312752
0;0;0;0;0;0;0;0;0;0;0.405828655;0;0;0;0.744033699;0.925339387;0.52686379;0.779476659
0;0;0;0;0;0;0;0;0;0;0.676334774;0;0;0;0.765543562;0.326443717;0.719026106;0.486694705
0;0;0;0;0;0;0;0;0;0;0.413722535;0;0;0;0.710253425;0.297643717;0.411744948;0.457876659
0;0;0;0;0;0;0;0;0;0;1.832759252;0;0;0;1.847853425;4.288291553;2.535704369;1.864330798
0;0;0;0;0;0;0;0;0;0;2.014840894;0;0;0;2.155323836;2.364787223;2.30046379;3.174694706
0;0;0;0;0;0;0;0;0;0;10.25921642;0;0;0;9.657543562;10.29549155;9.690144948;9.688330798
0;0;0;0;0;0;0;0;0;0;8.925281642;0;0;0;9.50907041;9.636743506;9.239959421;9.283181954
0;0;0;0;0;0;0;0;0;0;1.203787761;0;0;0;0.955380274;0.65409567;0.633559421;0.611981954
0;0;0;0;0;0;0;0;0;0;9.195093881;0;0;0;8.9568;9.2736;9.239837683;9.196763906
0;0;0;0;0;0;0;0;0;0;0.663787761;0;0;0;1.053690137;0.408191341;0.679118842;0.5736
0;0;0;0;0;0;0;0;0;0;5.6232;0;0;0;8.769690137;17.74283918;16.4832;16.45198195
0;0;0;0;0;0;0;0;0;0;0.285281642;0;0;0;0.326490137;0.531143506;0.955118842;0.590381954
0;0;0;0;0;0;0;0;0;0;2.840876035;0;0;0;2.201751177;4.177885989;4.949923298;4.267407848
0;0;0;0;0;0;0;0;0;0;1.787969916;0;0;0;2.266370903;3.255733824;3.471523298;3.122625895
0;0;0;0;0;0;0;0;0;0;2.333088274;0;0;0;1.673480766;3.304838154;3.452445035;3.060261987
0;0;0;0;0;0;0;0;0;0;2.143488274;0;0;0;1.855790629;3.204590318;3.039645035;3.542661987
0;0;0;0;0;0;0;0;0;0;1.899382155;0;0;0;2.198900492;3.878990318;4.095645035;3.842643941
